company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Opportunities For Broome,https://www.ofbonline.org,https://www.linkedin.com/company/opportunities-for-broome,Binghamton,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Optimum Permanent Placement Services,https://optimumperm.com,https://www.linkedin.com/company/optimumperm,Windham,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Optimus Group Inc,https://www.optimusgi.com,https://www.linkedin.com/company/optimusgi,Anaheim,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Orchestratehr,https://www.orchestratehr.com,https://www.linkedin.com/company/orchestrate-hr,Dallas,US,204,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Oregon Trail Electric Co-Op,https://www.oregonwild.org/explore-oregon,https://www.linkedin.com/company/oregon-trail-electric-co-op,Portland,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Osg Global,https://www.osgglobal.com,https://www.linkedin.com/company/osg-global,Oak Brook,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Osi Staffing,https://www.osistaff.net,https://www.linkedin.com/company/osi-staffing,Downey,US,65,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Oth Recruiting,https://othrecruiting.com,https://www.linkedin.com/company/oth-recruiting,Fairfield,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
OtterBase,https://otterbase.com,https://www.linkedin.com/company/otterbase,,US,119,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Pa Careerlink Lehigh Valley,https://www.careerlinklehighvalley.org,https://www.linkedin.com/company/pa-careerlink-lehigh-valley,Allentown,US,38,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Pacific Coast Staffing,https://www.pacificcoastjobs.com,https://www.linkedin.com/company/pacific-coast-staffing,,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Pacific Staffing,https://www.pacificstaffing.com,https://www.linkedin.com/company/pacific-staffing,Sacramento,US,56,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Pancoast Staffing Services, Inc",https://www.pancoast.com,https://www.linkedin.com/company/pancoast-staffing-services-inc-,Pittsburgh,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Paramount Solutions & Global Services, Inc",https://www.psinc3.com,https://www.linkedin.com/company/paramount-solutions-inc,Lake Mary,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Paramount Staffing Group,https://www.paramountstaffinggroup.com,https://www.linkedin.com/company/paramount-staffing-group,Yorktown Heights,US,45,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Parker Cromwell & Associates,https://www.parkercromwell.com,https://www.linkedin.com/company/parker-cromwell-&-associates,Countryside,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Parkwest Staffing Services,https://www.parkwestjobs.com,https://www.linkedin.com/company/parkwest-staffing-services,Houston,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
PARSETEK INC,https://parsetek.com,https://www.linkedin.com/company/parsetek-inc,Chantilly,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Partners Alliance,https://www.partnersalliance.com,https://www.linkedin.com/company/partners-alliance,Cranberry Twp,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Partnership Staffing Solutions, Llc",https://www.partnershipstaffing.net/#!employers/c1r7n,https://www.linkedin.com/company/partnership-staffing-solutions-llc,Canyon Country,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Patino Associates,https://www.patinoassociates.com,https://www.linkedin.com/company/patino-associates,Washington,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Patriot Home Care Inc,https://www.patriothc.org,https://www.linkedin.com/company/patriot-home-care-inc,Girard,US,77,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Patriot Technical Consulting,https://www.patriottechnical.com,https://www.linkedin.com/company/patriot-technical-consulting,Nashua,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Pay Plus Benefits Inc,https://www.payplusbenefits.com,https://www.linkedin.com/company/pay-plus-benefits,Kennewick,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Paycheck Connection, Llc",https://www.paycheckconnection.com,https://www.linkedin.com/company/paycheck-connection-llc,Coeur D\'alene,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Paychex Agency Inc,https://locations.paychex.com,https://www.linkedin.com/company/paychex-agency-inc-unitedstates,Bennington,US,118,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Paychex,https://www.paychex.com,https://www.linkedin.com/company/paychex-corporate,St Petersburg,US,41,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Paydayz Staffing Solutions, Inc",https://paydayzstaffing.com,https://www.linkedin.com/company/paydayz-staffing-solutions-inc,Olathe,US,63,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Paylogics,https://www.paylogics.com,https://www.linkedin.com/company/paylogics,Orem,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Payne-Pulliam School Of Trade And Commerce Inc,https://paynepulliamschool.org,https://www.linkedin.com/company/payne-pulliam-school-of-trade-and-commerce-inc,Detroit,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Payroll Dynamics, Inc",https://www.payrolldynamics.com,https://www.linkedin.com/company/payroll-dynamics-inc,Hauppauge,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
