"company_name","domain","linkedin_url","hq_city","hq_country","employee_count","estimated_revenue","industry","signal(s)","qualified (yes/no)","notes"
"OpenBots","openbots.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenCall.ai (YC W24)","opencall.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Open Data Services","opendataservices.coop","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Opendate","opendate.io","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenDrives","opendrives.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Open ECX","openecx.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenEnvoy","openenvoy.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenEvidence","openevidence.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenField","openfield.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenGenius Ltd.","opengenius.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Open GI","opengi.co.uk","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Open iT","openit.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenLaw","openlaw.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenLaws PBC","openlaws.us","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Openlayer","openlayer.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenLink Software","openlinksw.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenLocus","openlocus.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenMethods","openmethods.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenObserve","openobserve.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenOrigins","openorigins.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenPlay","openplay.net","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Openprise","openprisetech.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Quire","openquire.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenReplay","openreplay.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenRouter","openrouter.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Openscreen","openscreen.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenSpace","openspace.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenTrain AI","opentrain.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenVault LLC","openvault.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OpenZeppelin","openzeppelin.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Operant AI","operant.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Operata","operata.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"OperationsHERO","operationshero.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Operative Games","operativegames.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Operative Intelligence","operativeintelligence.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Operator Labs","operator.io","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
